agent_i,agent_j,batch_index,epoch,mean_absolute_disagreement,overlap_height,overlap_width,split
11,15,0,5,0.004099635872989893,16,40,test
12,13,0,5,0.004995984025299549,40,16,test
13,14,0,5,0.0011442296672612429,40,16,test
14,15,0,5,0.00733382860198617,40,16,test
0,1,1,5,0.015041307546198368,40,16,test
0,4,1,5,0.015103117562830448,16,40,test
0,5,1,5,0.01881445199251175,16,16,test
1,2,1,5,0.006774513050913811,40,16,test
1,4,1,5,0.00032444499083794653,16,16,test
1,5,1,5,0.0036908623296767473,16,48,test
1,6,1,5,0.0014273538254201412,16,16,test
2,3,1,5,0.015829093754291534,40,16,test
2,5,1,5,0.010451536625623703,16,16,test
2,6,1,5,0.007838969118893147,16,48,test
2,7,1,5,0.007205622270703316,16,16,test
3,6,1,5,0.023675523698329926,16,16,test
3,7,1,5,0.008630863390862942,16,40,test
4,5,1,5,0.0035582908894866705,48,16,test
4,8,1,5,0.00445027370005846,16,40,test
4,9,1,5,0.01963009685277939,16,16,test
5,6,1,5,0.002559204585850239,48,16,test
5,8,1,5,0.00790286436676979,16,16,test
5,9,1,5,0.01608942076563835,16,48,test
5,10,1,5,0.0022641972173005342,16,16,test
6,7,1,5,0.015056225471198559,48,16,test
6,9,1,5,0.018616706132888794,16,16,test
6,10,1,5,0.003765006782487035,16,48,test
6,11,1,5,0.019042158499360085,16,16,test
7,10,1,5,0.018749389797449112,16,16,test
7,11,1,5,0.004064339213073254,16,40,test
8,9,1,5,0.024308547377586365,48,16,test
8,12,1,5,0.013707246631383896,16,40,test
8,13,1,5,0.008738324977457523,16,16,test
9,10,1,5,0.014803209342062473,48,16,test
9,12,1,5,0.038267768919467926,16,16,test
9,13,1,5,0.033027056604623795,16,48,test
9,14,1,5,0.03329131752252579,16,16,test
10,11,1,5,0.022762438282370567,48,16,test
10,13,1,5,0.018049456179142,16,16,test
10,14,1,5,0.01850212924182415,16,48,test
10,15,1,5,0.02576904557645321,16,16,test
11,14,1,5,0.0044479938223958015,16,16,test
11,15,1,5,0.004264234099537134,16,40,test
12,13,1,5,0.005011272616684437,40,16,test
13,14,1,5,0.0011143679730594158,40,16,test
14,15,1,5,0.00734853558242321,40,16,test
0,1,2,5,0.014912351965904236,40,16,test
0,4,2,5,0.015057893469929695,16,40,test
0,5,2,5,0.018519654870033264,16,16,test
1,2,2,5,0.006844484247267246,40,16,test
1,4,2,5,0.0002451544860377908,16,16,test
1,5,2,5,0.003654501400887966,16,48,test
1,6,2,5,0.0014268025988712907,16,16,test
2,3,2,5,0.015835925936698914,40,16,test
2,5,2,5,0.01045295037329197,16,16,test
2,6,2,5,0.007827685214579105,16,48,test
2,7,2,5,0.00718478811904788,16,16,test
3,6,2,5,0.023648060858249664,16,16,test
3,7,2,5,0.008633250370621681,16,40,test
4,5,2,5,0.0035432339645922184,48,16,test
4,8,2,5,0.004943417385220528,16,40,test
4,9,2,5,0.019596362486481667,16,16,test
5,6,2,5,0.0026156515814363956,48,16,test
5,8,2,5,0.008383317850530148,16,16,test
5,9,2,5,0.01605142094194889,16,48,test
5,10,2,5,0.0023454679176211357,16,16,test
6,7,2,5,0.01501261256635189,48,16,test
6,9,2,5,0.018659615889191628,16,16,test
6,10,2,5,0.003795965574681759,16,48,test
6,11,2,5,0.01885872147977352,16,16,test
7,10,2,5,0.01876709796488285,16,16,test
7,11,2,5,0.00408514030277729,16,40,test
8,9,2,5,0.02440553903579712,48,16,test
8,12,2,5,0.013713020831346512,16,40,test
8,13,2,5,0.00875941850244999,16,16,test
9,10,2,5,0.014867137186229229,48,16,test
9,12,2,5,0.038165777921676636,16,16,test
9,13,2,5,0.03306761384010315,16,48,test
9,14,2,5,0.033325351774692535,16,16,test
10,11,2,5,0.022609271109104156,48,16,test
10,13,2,5,0.018068574368953705,16,16,test
10,14,2,5,0.01850140653550625,16,48,test
10,15,2,5,0.02584104798734188,16,16,test
11,14,2,5,0.003925248980522156,16,16,test
11,15,2,5,0.0040431939996778965,16,40,test
12,13,2,5,0.004975622519850731,40,16,test
13,14,2,5,0.0009898527059704065,40,16,test
14,15,2,5,0.00729009136557579,40,16,test
0,1,3,5,0.014910360798239708,40,16,test
0,4,3,5,0.0151008740067482,16,40,test
0,5,3,5,0.018632082268595695,16,16,test
1,2,3,5,0.006767953746020794,40,16,test
1,4,3,5,0.0002815065090544522,16,16,test
1,5,3,5,0.003689826698973775,16,48,test
1,6,3,5,0.001425892231054604,16,16,test
2,3,3,5,0.015833375975489616,40,16,test
2,5,3,5,0.010451081208884716,16,16,test
2,6,3,5,0.007829650305211544,16,48,test
2,7,3,5,0.007192728575319052,16,16,test
3,6,3,5,0.023652270436286926,16,16,test
3,7,3,5,0.008629420772194862,16,40,test
4,5,3,5,0.003589372616261244,48,16,test
4,8,3,5,0.004537392873317003,16,40,test
4,9,3,5,0.019607996568083763,16,16,test
5,6,3,5,0.002500608330592513,48,16,test
5,8,3,5,0.008274661377072334,16,16,test
5,9,3,5,0.016086244955658913,16,48,test
5,10,3,5,0.0021554818376898766,16,16,test
6,7,3,5,0.015027732588350773,48,16,test
6,9,3,5,0.018491387367248535,16,16,test
6,10,3,5,0.003792168339714408,16,48,test
6,11,3,5,0.018909813836216927,16,16,test
7,10,3,5,0.018758678808808327,16,16,test
7,11,3,5,0.003920344170182943,16,40,test
8,9,3,5,0.024450162425637245,48,16,test
8,12,3,5,0.01375517062842846,16,40,test
8,13,3,5,0.008730494417250156,16,16,test
9,10,3,5,0.014947236515581608,48,16,test
9,12,3,5,0.03804713487625122,16,16,test
9,13,3,5,0.03308303654193878,16,48,test
9,14,3,5,0.033489059656858444,16,16,test
10,11,3,5,0.022771980613470078,48,16,test
10,13,3,5,0.018134744837880135,16,16,test
10,14,3,5,0.018435515463352203,16,48,test
10,15,3,5,0.025787148624658585,16,16,test
11,14,3,5,0.004369667265564203,16,16,test
11,15,3,5,0.004252626560628414,16,40,test
12,13,3,5,0.005017033778131008,40,16,test
13,14,3,5,0.0010801526950672269,40,16,test
14,15,3,5,0.007327336817979813,40,16,test
0,1,4,5,0.014991874806582928,40,16,test
0,4,4,5,0.015021433122456074,16,40,test
0,5,4,5,0.018560271710157394,16,16,test
1,2,4,5,0.006680263672024012,40,16,test
1,4,4,5,0.0002628400980029255,16,16,test
1,5,4,5,0.003621903946623206,16,48,test
1,6,4,5,0.0013902517966926098,16,16,test
2,3,4,5,0.015826255083084106,40,16,test
2,5,4,5,0.010255924426019192,16,16,test
2,6,4,5,0.007827161811292171,16,48,test
2,7,4,5,0.007202525623142719,16,16,test
3,6,4,5,0.02366754040122032,16,16,test
3,7,4,5,0.008628906682133675,16,40,test
4,5,4,5,0.0035778137389570475,48,16,test
4,8,4,5,0.004628847353160381,16,40,test
4,9,4,5,0.01961282454431057,16,16,test
5,6,4,5,0.0025705897714942694,48,16,test
5,8,4,5,0.008471403270959854,16,16,test
5,9,4,5,0.01605190522968769,16,48,test
5,10,4,5,0.002301296219229698,16,16,test
6,7,4,5,0.015037876553833485,48,16,test
6,9,4,5,0.018628884106874466,16,16,test
6,10,4,5,0.003777376376092434,16,48,test
6,11,4,5,0.01924237236380577,16,16,test
7,10,4,5,0.018746117129921913,16,16,test
7,11,4,5,0.004116817377507687,16,40,test
8,9,4,5,0.024427013471722603,48,16,test
8,12,4,5,0.013761588372290134,16,40,test
8,13,4,5,0.008724303916096687,16,16,test
9,10,4,5,0.014845062978565693,48,16,test
9,12,4,5,0.03811153024435043,16,16,test
9,13,4,5,0.03298855572938919,16,48,test
9,14,4,5,0.03333696722984314,16,16,test
10,11,4,5,0.0229986310005188,48,16,test
10,13,4,5,0.018074702471494675,16,16,test
10,14,4,5,0.018482688814401627,16,48,test
10,15,4,5,0.02577444538474083,16,16,test
11,14,4,5,0.004530363250523806,16,16,test
11,15,4,5,0.004278077278286219,16,40,test
12,13,4,5,0.005042617674916983,40,16,test
13,14,4,5,0.001115372870117426,40,16,test
14,15,4,5,0.00733204884454608,40,16,test
